,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
SRR2143967,6.9863,10.2364,2.0181,7.5522,9.2097,3.1138,7.6108,7.9174,3.1435,2.8894,7.8991,0.8705,8.3988,7.1067,5.2437,6.4953,2.3818,8.7125,7.9718,7.4269,2.0393,8.108,5.4133,2.3566,7.0437,0.5737,5.4082,2.279,0.0,5.4402,6.4224,0.0,7.4208,3.9206,4.7607,4.8328,1.4928,1.7066,2.1645,1.1092,5.3741,4.5435,2.7681,0.0,3.6278,6.0187,5.8686,6.1516,0.0,1.2815,0.9986,0.372,0.0,0.3758,5.0951,0.2463,1.7084,0.0,5.6745,4.0002,5.8109,0.0,5.6326,0.5718,4.4853,0.0,3.374,3.1564,0.0,0.0,0.0,1.4761,7.1048,0.9312,4.3023,2.3841,0.9988,4.1176,0.0,3.4303,0.0,1.3417,0.0,5.9964,0.2654,0.0,0.0,5.3378,0.0,0.1783,0.2373,0.0,4.5088,0.0,3.3846,0.0,0.0,0.1255,4.9285,1.7224,4.4188,0.0,0.0,0.0804,4.5049,1.0095,0.2877,0.4413,2.5808,3.1506,1.2185,5.0014,2.992,3.4415,0.0,0.0,0.0,0.0,1.1496,0.0,0.0,0.0,3.6013,2.2263,0.0,2.0927,0.0,4.0154,3.1558,1.1889,0.0,0.0,0.0,0.0,0.3416,0.8964,0.7641,0.0,0.0,0.0,2.2865,0.0,0.0,0.0,0.0,0.2991,2.3395,0.0,0.0,0.0,1.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR2143968,4.8645,10.4131,0.5052,5.8728,7.0935,4.6631,7.6383,5.4872,4.1126,7.7065,7.5553,0.0,9.4502,7.8402,0.0,2.4449,7.6977,5.2314,7.9664,7.133,2.147,5.7556,0.502,0.0,0.6933,0.1957,7.3372,0.0,0.0,7.1368,0.0,3.2489,6.8002,3.0761,4.4999,0.1774,1.5687,2.5348,0.2888,4.3978,0.0,0.0,0.3288,0.0,0.0,0.0,4.7722,3.8237,0.0,0.4361,4.382,0.0,2.607,0.0,2.8759,0.0,0.8149,0.0,5.4809,0.0,0.0,0.0,0.4553,0.0,1.4094,0.0,4.9206,1.2834,0.0,0.0,0.6952,0.0,0.7208,4.0956,3.2345,0.5223,0.7152,1.8014,0.0,0.0,0.0,1.453,0.0,0.0,0.2786,0.0,0.0,1.104,0.0,0.0,0.0,0.0,5.231,0.0,0.0,0.0,0.0,0.0,0.0,3.0575,1.3821,1.5208,2.6457,0.0,0.0,0.4906,0.0,0.0,2.3547,0.0,2.0689,2.0212,3.0979,2.2474,0.0,1.8149,0.0,0.0,0.0,0.0,0.0,0.0,1.8128,0.0,0.0,2.6541,0.0,0.5731,0.3728,0.0,0.0,0.0,0.0,0.0,0.0,0.4467,0.0,0.0,0.0,3.2605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2274,0.0,0.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR2143970,9.0985,8.6251,2.2316,7.4019,8.0899,1.7094,6.2676,5.9481,6.702,8.5182,6.5475,6.612,6.7448,5.6641,6.261,6.7543,1.9907,6.346,7.4962,6.2772,8.9553,5.4902,6.7669,1.5596,7.1517,0.0,4.8854,6.3011,7.8282,6.4585,6.6798,0.0607,0.0,2.6595,4.7578,5.1348,6.3429,6.796,6.9472,5.6233,0.0,5.8757,6.348,2.043,7.731,0.2742,5.0043,8.1046,0.0,3.8899,0.0,4.7393,0.0,3.2819,3.8296,4.5267,3.0172,0.0,0.989,6.41,2.0882,0.4463,1.2939,6.1136,2.9499,3.3752,2.9899,2.7216,0.0,0.0,0.4367,2.2284,0.7806,0.0,5.8333,2.5089,1.2329,3.0352,0.4149,2.0621,6.8677,2.5981,0.0,0.0,4.389,0.0,0.0,2.5894,0.0,2.1488,2.9478,0.0,0.3435,0.0,0.0,0.0,0.2448,0.5268,3.2998,2.8027,3.5855,5.8336,1.0485,1.2472,0.9563,0.7223,1.4924,3.0642,4.5654,1.0471,0.0,2.4544,0.9151,0.3627,0.0,0.0,1.9353,5.1951,0.0,0.0,3.611,0.0,0.0,0.0,1.5111,0.0,0.0,0.0,1.3968,4.1024,0.0,0.0,0.0,0.0,0.8856,0.0,1.9314,0.0,2.7116,0.0,0.3981,0.0,0.0,0.0,0.0,0.0,0.0,0.5499,0.0,0.0,0.0518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR2143972,9.3893,8.9102,3.3934,8.1728,9.6867,1.3281,7.429,5.3031,8.3856,7.9042,7.2872,0.5926,6.3438,7.7004,7.344,8.1136,5.3096,7.3297,7.3192,6.9606,8.2993,6.6871,7.6428,0.6313,3.6683,0.777,5.8994,6.1833,1.7467,5.0279,5.4105,1.2212,0.4529,1.4784,5.2133,4.9112,5.2453,4.4843,0.8806,6.8702,0.0,1.587,2.3929,0.4528,1.3805,7.2458,4.9095,4.1827,0.0,4.2851,1.6116,5.14,0.7643,3.7523,2.6112,1.0027,5.5023,0.0,2.8718,1.0198,1.589,1.2599,4.9131,2.3987,2.7472,3.1144,5.1309,3.47,0.0,0.0,0.5054,7.4719,4.8871,0.0,5.2216,2.9131,1.4077,5.1118,0.0,0.7151,4.5312,3.2514,0.0,0.0,5.2573,0.0,0.0225,1.2717,0.0,1.1593,1.1781,0.0,0.6357,0.0,0.0,1.8155,2.6148,0.0,4.2311,0.0,2.052,0.0,0.0,0.0,0.0,0.0,0.5815,0.0,2.09,2.6701,0.0,1.9058,0.2114,1.2994,0.0,0.0,0.0,0.8006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5168,0.7035,0.0,0.0,0.7809,0.0,2.0327,0.0,0.8811,0.0,0.0,0.0,0.3791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5459,1.3773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8218,0.0
SRR2143978,10.6738,10.2728,1.8509,9.7507,6.5307,1.6245,8.5074,8.3355,3.6844,7.2289,6.9048,9.4051,8.6753,7.5822,10.2482,9.4685,9.063,8.0489,8.5805,7.3581,8.8236,8.4066,7.7487,1.7725,7.7541,3.4078,6.1503,8.0158,6.8262,8.2276,0.0,1.8688,2.5107,10.3792,5.3201,5.6194,2.3404,4.8425,7.1161,2.3272,7.968,6.0496,0.0,0.0,2.1398,5.6666,6.1523,6.7429,0.1028,7.2778,0.0,6.3318,7.3215,3.2431,4.8012,7.3735,4.2554,2.4939,6.6631,5.6069,4.6449,0.1363,7.1771,6.0328,7.6063,5.8984,6.7972,6.1282,0.0,6.6128,0.0,9.9954,4.1166,0.4217,6.546,0.1372,0.0207,5.7038,0.0,2.36,0.0,6.1235,0.4787,2.0593,1.144,0.3186,0.571,4.6312,0.0,1.5072,8.3485,0.0,1.3334,0.0,1.2437,4.1681,0.1807,0.5374,6.5563,1.6346,4.6259,0.8504,0.2559,3.6371,4.0877,1.0537,2.265,8.3737,5.0685,1.8046,0.0815,8.3467,2.3924,1.6065,0.0,0.0,0.0,6.5392,8.7979,5.0865,2.8131,0.214,0.4488,0.5953,2.8416,2.8766,0.0,0.0427,0.7564,3.401,0.6603,0.0,1.2217,2.5401,2.9235,0.0,2.5239,0.0,2.2716,0.0,2.4807,1.9608,0.0,0.0,0.5735,0.0,0.0,0.0663,0.0,0.0,0.5523,3.5987,0.0,2.1492,0.0,0.0,1.8718,0.0,0.6354,0.3702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR2143979,9.8057,8.1981,11.5913,7.9984,8.6101,3.5099,6.6081,6.6544,5.0515,6.9443,5.7239,0.0,5.0091,5.9335,5.319,6.5069,5.2734,7.5932,9.3446,5.4015,7.723,7.3995,7.4231,0.0,3.1398,0.0612,3.419,8.1347,1.9407,7.494,6.1797,0.211,3.653,1.3339,4.9294,4.5585,3.707,2.0521,4.2684,0.6502,0.2878,1.6672,4.691,0.0,0.6733,8.2062,3.0628,4.2522,0.0,6.2117,4.1375,0.0,1.6682,5.3635,3.5252,3.6151,6.8335,0.0,0.1466,6.5986,4.2274,0.3222,3.3733,5.5861,7.0358,0.5541,4.0668,6.068,0.0,0.0,1.0994,0.4512,1.1657,0.7045,4.4823,0.4359,1.3271,6.5735,0.0,1.142,0.0,4.2969,0.0,2.4657,1.3823,0.0,0.0,1.5151,0.0,2.9939,1.3243,0.0,4.4397,0.0,1.9373,1.7735,0.0,0.6301,2.8638,2.8616,2.2786,1.478,0.0,1.6732,4.785,1.4926,0.0,0.0,4.8478,2.3081,1.7382,0.1601,0.0,0.0,0.0,0.0,0.0,0.2279,0.0,0.0,0.0,0.0,0.0,0.0,2.0787,0.0,0.0,2.6722,1.657,1.7514,0.0,0.0488,0.9884,0.0,1.3789,0.5359,2.1498,0.0,1.064,1.6778,0.969,0.3192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3759,0.0,0.0,0.0599,1.1655,0.0,0.0,0.0,0.0,0.0,0.9083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR2143981,8.7998,9.4738,5.6732,8.8218,6.928,6.8437,7.2045,4.8011,7.5669,7.8915,7.1066,0.0,6.901,7.0497,7.0003,7.6872,5.4528,5.5079,7.1984,5.5386,8.6477,5.707,7.3504,5.7325,6.4673,0.0,5.733,5.6408,5.0621,7.1203,4.8826,1.1754,3.3969,4.7838,4.7657,5.3234,4.9214,5.6969,5.1672,1.0171,3.7335,6.052,3.9269,0.0,4.2915,3.6176,6.0342,6.0717,0.0,6.5292,1.728,2.8718,0.9435,0.676,3.8963,1.3686,3.2685,0.0,3.6702,5.5349,4.2326,1.4254,5.1823,4.5287,4.0049,2.1546,4.5924,6.8667,0.0,0.0646,2.152,3.1122,1.3509,0.0,4.9842,0.0,1.2266,4.1444,0.0,1.6027,0.3681,3.2228,0.0,3.3385,0.3942,0.0,0.0,4.4101,0.0,2.663,3.6173,0.0,5.4759,0.47,1.6783,0.6483,0.1401,2.4907,4.8722,2.2982,2.7026,4.0238,2.2866,3.9861,2.8093,1.0583,1.832,0.8812,4.1638,1.9399,0.0,4.6817,0.4099,4.2219,0.0,0.0,0.0,0.9863,0.0,0.0,2.3671,0.0,5.0808,1.0205,3.6845,0.9895,0.0,2.8622,1.6562,3.8504,0.0,0.0,2.1573,0.3754,0.7127,0.315,2.4357,0.0,1.8513,1.1339,0.7926,0.1258,0.4769,0.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR2143982,6.0657,8.3057,1.219,6.9319,5.8912,3.7607,6.0058,6.3829,0.0,7.3444,7.7901,4.3955,6.4034,5.8477,1.0945,7.691,5.7393,5.4455,7.2593,6.3112,4.3642,5.752,2.9109,0.9287,6.4451,0.0,4.987,2.6004,4.3119,5.8241,0.5558,1.7834,0.0639,3.0735,3.7734,1.476,7.5771,4.2693,5.4429,5.9882,0.0,4.6847,7.7858,0.6749,6.2543,0.0,4.9623,5.1251,0.0,0.0,0.0,3.5624,0.0,0.2887,2.1375,2.6395,0.0,0.1117,1.0024,3.1163,0.9234,0.0,0.2108,3.9613,3.9173,2.6356,2.8494,2.8467,0.0,0.0,0.0,0.5151,0.9516,2.392,4.7108,0.6473,0.0,2.8016,0.0,3.3575,7.3098,5.2369,0.0,0.0,0.3705,0.0,0.0,4.8942,0.0,1.9186,0.0,0.0,1.8618,0.0,0.3629,4.9991,0.0,0.0,3.1115,3.0854,2.2291,5.605,0.0,0.0,0.0,0.0,1.137,1.9636,3.514,0.0,0.0,5.2053,1.642,0.0,0.0,0.0,0.0,0.6317,0.0,0.7171,0.0,0.0,0.0,0.1138,0.7238,1.6617,0.0,0.0,0.5955,2.601,0.404,0.0,0.0,0.0,0.0,0.4983,0.0851,0.0,0.4555,0.0,0.2733,0.0,0.0,0.0,0.0,0.8458,0.0,0.0,0.0,0.0,3.1196,0.0,0.0,0.0,1.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1722,0.0,0.0,0.0276,0.0,0.0,0.0,0.1992,0.0
SRR2143984,7.6679,9.9592,0.4844,5.7745,3.036,7.4799,0.6026,9.2135,0.0,1.2383,9.1178,0.0,6.8757,0.0,2.7027,1.1866,1.4632,0.0,8.6235,1.1136,2.7049,6.6847,0.0,0.0,0.5859,0.0,1.715,0.0,1.1994,3.4987,7.4633,4.0785,9.5489,2.2802,0.0,6.056,4.5006,0.7312,0.0,8.2103,0.0,0.3948,4.5834,0.0,0.2755,1.0256,4.7636,6.3018,0.0,1.5136,3.5392,0.0,4.5764,6.5068,1.5567,0.0,0.0,0.0,5.5645,3.0337,5.6228,0.0,1.7018,0.0,2.9346,0.0,2.389,1.3224,0.0,0.0,0.0,0.0,0.0,1.6648,2.3782,0.0955,0.5728,3.9188,0.0,2.9886,0.9679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.839,0.0,0.0,2.227,0.0,0.3479,0.0,0.0,0.0,1.4432,5.592,4.2045,0.0,0.4152,0.0,0.0,4.8953,0.0,0.0,1.5948,0.8993,5.3119,2.0157,0.7542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7931,0.0,3.635,0.0,3.0971,0.3897,1.2969,0.0,0.0,0.0,0.0,0.0,1.575,0.0,0.0,0.0,2.8671,1.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1422,0.258,0.0,0.0,0.0,1.1657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR2143985,8.7841,8.6803,0.0,7.5116,7.6276,4.9552,7.8845,9.092,6.3212,6.9662,7.3514,1.6737,7.7996,4.038,5.3738,7.8133,8.0044,6.6695,7.6417,8.0344,8.5343,5.6329,7.6735,0.9383,6.7608,9.1458,4.1047,0.0,5.1651,5.2346,1.5887,1.3137,2.7888,7.2641,5.9325,4.12,5.8303,6.9903,3.0735,6.9536,0.0,7.4349,3.1823,2.4495,2.3645,3.3314,5.0848,7.6652,0.0,4.9426,3.6295,1.3898,2.2517,0.6712,6.4943,1.8296,6.7007,0.0,5.3871,5.9693,2.7002,0.0,3.4064,3.3778,3.7083,4.4588,0.3276,3.0015,0.0,0.0,0.0,0.0,6.4235,1.8164,6.9494,0.5088,2.0471,6.0394,0.0,1.9919,1.0826,5.9452,0.2284,3.7871,5.9202,0.0,0.0,6.2895,0.0,0.0,7.782,0.0,4.9589,0.0,2.2165,0.0,0.0,0.2264,4.4399,2.2353,3.3581,3.8043,3.0902,4.5105,1.3036,0.2805,0.4704,7.519,2.4604,0.0,1.2998,6.2244,5.6966,3.2746,0.0,0.0,0.6167,5.1239,0.0,2.6877,1.1175,0.0,0.0,2.661,2.537,1.9829,0.0,2.8524,4.005,3.4996,0.0,0.0336,0.0,3.3333,3.4446,4.7154,0.7921,0.0,0.1664,0.0,3.7978,1.5239,0.0,0.0,2.1646,0.0,0.0,0.2818,0.0,0.0,0.0,0.1892,0.0,0.0,0.0,0.0,1.4532,0.0,0.0,0.028,0.0,0.0,1.4461,0.0,0.0,0.0,0.0,0.0,0.155,0.0,0.0,0.4508,0.0,0.0
SRR2143986,10.5253,9.8768,2.1072,7.4695,10.0012,5.6886,6.1345,6.2151,4.7059,7.5917,8.3795,0.321,6.8288,6.0998,7.9986,6.4347,2.0636,7.4705,8.5307,8.3182,7.4572,9.3655,8.4105,0.0,8.3495,3.286,1.3767,7.2627,1.8958,5.7212,2.6003,0.0,6.3461,7.362,5.7277,3.1216,4.2775,6.4973,5.4432,3.1536,0.2633,7.4131,0.4747,0.0,2.1871,7.7893,4.0634,6.9007,0.0,6.3729,1.4044,6.1744,5.6468,3.5078,5.5172,0.7376,7.4262,0.0,0.4243,5.8653,1.7682,0.0,6.8779,5.2714,4.0711,3.383,3.5223,6.3569,0.0,1.7482,0.0,1.8714,3.8747,0.9437,6.7946,6.0384,0.5135,5.229,4.4571,0.545,0.0,2.948,2.5074,0.0,1.0166,0.0,0.0,5.3606,0.0,3.1975,1.88,1.1177,2.5519,0.0,3.5478,0.1817,0.0,2.1926,5.9532,0.2702,3.6328,0.0,0.0,2.9332,5.2006,1.4898,0.2623,7.2688,4.8265,5.3189,0.4858,2.2788,1.587,4.5431,0.0,0.0,1.1362,0.708,0.0,0.0,1.9808,0.0,1.3695,2.9038,2.4878,4.3657,0.0,1.603,3.7768,2.7386,0.0,1.5892,2.3735,0.2023,1.7479,1.7273,4.368,0.0,2.7397,2.9655,0.6764,0.6531,0.0,0.4441,0.5118,0.5721,0.0,0.0,0.3296,0.0,2.4056,0.1305,0.0,0.2337,2.2842,0.0,0.0,0.8033,2.2037,1.0557,0.0,0.0,1.5882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR2143987,10.6968,9.1128,1.5255,8.3781,7.1297,2.7119,7.5537,5.2103,6.995,8.5798,7.7404,1.4149,8.06,7.073,3.6407,6.7923,5.9651,8.0063,8.4625,4.9895,8.5239,6.3334,7.106,0.4172,3.315,0.0,6.502,1.5813,8.9113,5.9738,3.0123,1.0501,4.5276,1.1865,5.7647,4.9153,5.6851,4.6893,6.8482,7.0048,0.0,5.4637,3.0503,0.0,6.5235,0.2232,3.6121,5.3093,0.0,8.1882,0.0921,1.5911,0.0,3.4544,3.4499,0.8576,4.6941,0.0,0.3,6.5362,7.5398,0.0063,4.2425,1.4984,7.7705,3.3327,6.0108,6.018,0.0,0.0,3.6933,9.4189,4.7987,2.3003,4.0682,0.1581,0.0,6.0922,0.0,0.0,0.0782,2.81,0.0,2.2796,0.8158,0.8629,0.0,3.1297,0.0,3.9357,4.7199,0.0,4.6478,0.0,3.0701,0.0,0.0,1.6961,4.3731,2.0436,1.7361,2.8336,0.7486,2.4022,3.8696,1.6679,1.6915,6.32,5.6314,2.3202,0.2114,6.4314,0.7532,0.0,0.0,0.0,0.0,6.0312,1.2274,2.6167,0.0,0.0,2.8875,0.2208,4.6957,1.0537,0.0,0.0,1.948,0.8303,0.0,0.0,0.0,0.0685,0.1676,0.2792,1.7577,0.0,0.0,0.0,2.7429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527,0.6231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR2143988,8.245,8.8575,2.534,7.3506,7.9829,0.772,5.5845,4.8164,5.7168,6.6164,6.1785,7.477,7.0998,7.7105,1.1411,5.5032,7.1074,6.1984,7.262,5.791,5.4069,2.8235,5.1294,5.2789,4.6817,5.081,4.5739,5.5052,2.4613,6.375,5.1863,0.0,0.0,2.2557,5.0808,1.6166,5.3638,2.1597,1.3755,4.7314,7.4302,1.2941,0.9508,0.0,6.7674,0.0,4.8339,4.4845,0.0,0.6008,1.3779,4.8029,0.5767,0.6024,0.0,6.5464,1.2472,0.0,1.9352,1.6642,0.8341,0.4328,1.2014,4.362,2.7628,0.7029,2.3348,2.5374,0.0,0.0,0.0,1.1388,2.0253,2.4572,1.2841,3.4517,0.0,0.6823,0.0,0.0,0.0,1.5914,0.0,2.5675,0.0,0.0,0.0,1.5116,0.0,2.8542,1.2075,0.0204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7468,0.0,0.0,1.1734,1.2405,0.0,0.0,0.0,1.3067,0.0,0.0,0.0,2.2837,0.0,0.0,2.2282,0.0,0.0,1.3998,0.1909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR2143989,9.572,10.0242,4.318,9.2191,9.3614,4.356,7.1725,6.4021,7.5123,9.7477,7.1099,8.6733,8.0062,8.8296,3.5667,6.2648,7.3582,7.6024,8.1855,9.3571,6.1326,6.7773,6.6357,7.1776,6.216,5.6564,5.9948,6.9914,5.6199,6.9911,5.8279,1.5231,0.0478,4.3889,6.9806,6.1289,6.8708,5.2236,3.1541,7.3342,7.8375,5.2053,2.76,0.0,8.0843,6.2537,4.7799,5.842,0.0,2.1859,2.3686,6.4149,1.1827,5.2986,2.8279,8.457,1.1524,0.0,3.3065,1.9077,1.0771,1.5032,2.3668,5.9275,2.2865,3.9813,4.9185,5.7451,0.0,1.3671,0.0,7.4251,5.691,1.579,5.5181,2.1185,0.1217,4.2445,0.0,0.3127,1.6888,6.3161,0.0,4.876,0.0,0.0,0.0,5.1819,0.0,5.8152,0.0,0.0,1.1673,0.0,0.0,1.6963,0.0,0.0,4.8802,1.2222,2.0901,2.7094,0.0,0.0,0.4249,0.0,0.3572,0.0496,3.1978,1.5074,0.0,0.8931,1.2937,3.5134,0.0,2.9582,0.0,0.4323,0.0,1.0744,0.0,0.0,3.0098,0.0,2.6255,3.6549,0.0,0.7964,1.7911,3.0606,0.4874,0.0,2.5537,0.0,1.9318,0.0,2.3212,0.0,0.0,2.3617,0.0,0.0,0.0,0.0,0.0,0.0,2.0024,1.2114,0.0,0.0,2.0488,0.0,0.0,0.0,1.1927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.364,0.0,0.0,0.0,0.0,0.0,0.0,0.6425,0.0
SRR2143996,9.4809,9.5458,6.6583,8.8979,6.7286,2.8256,8.4405,6.1836,2.4772,8.2458,8.5798,3.6206,8.3542,8.206,1.991,9.0166,8.1949,8.5917,9.1209,7.0471,5.5484,7.4937,8.1698,0.8779,7.9027,0.0,8.0489,1.8291,2.2967,6.866,6.9923,0.0,4.4906,0.5622,5.8316,7.2512,1.399,5.3045,1.5127,0.3396,0.0,1.9078,1.3966,0.0,2.0664,1.5996,6.7941,6.7964,0.0,6.5887,1.8105,7.0959,0.0,4.971,2.6802,0.0,6.0491,0.0,7.4878,3.1692,5.4273,0.0,7.2026,2.4861,4.271,0.0,3.5062,6.208,0.0,0.0,0.5544,0.7764,5.0597,2.5155,6.1817,2.3979,2.1653,5.8046,0.0,2.1577,0.0,3.977,0.0,5.6114,5.8232,0.0,1.1648,5.815,0.0,0.0,6.5549,0.0,2.4658,0.0,3.5533,0.0,0.0,0.0,2.2765,0.5296,2.0439,0.0,0.0,1.5255,2.348,1.876,0.0,2.3938,3.084,3.8235,1.9853,3.4743,3.6495,2.6171,0.0,0.0,0.0,0.2258,0.7333,2.0,0.0,0.0,0.0,0.0,1.1819,0.0,0.0,3.1324,1.0876,0.6617,0.0,0.0,0.0,0.751,3.3046,1.8716,3.2789,0.0,0.0,0.0,2.0508,0.6127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR2143998,10.8483,8.3975,3.415,8.6402,3.1329,5.0706,5.1027,5.9083,7.1108,7.8217,7.5707,7.9995,7.1747,5.618,8.5004,5.4659,5.3647,4.9613,9.161,6.5478,10.3073,7.791,9.4084,0.0,7.7362,0.0,5.7608,7.4305,6.0508,7.725,0.3199,1.6475,0.0,7.6702,6.1937,5.0507,2.4454,6.4769,4.8684,4.6006,1.7831,7.6952,0.1563,0.0,4.6002,5.2631,5.0748,6.8926,0.0,5.5676,0.0,3.9445,0.0,1.3766,4.6813,0.9602,6.0943,2.4292,1.8397,8.6525,1.8056,1.6643,7.3009,2.1706,8.0042,5.491,1.0219,7.3217,0.0,2.689,6.5598,2.3754,3.7702,0.0,5.7834,1.612,4.0334,6.4406,0.6244,4.8749,0.0,5.3516,6.5824,0.0,5.9123,0.3496,0.0,6.5675,0.0,2.8919,7.5068,1.048,4.2199,0.0,3.8891,1.8692,0.0,5.0468,1.9713,0.0,5.3029,0.0,0.0,1.9447,1.0448,5.6809,2.5606,7.9087,4.3438,4.8732,0.0,3.9921,2.0739,0.2491,3.1875,0.0,6.052,6.2874,1.0346,0.9421,3.6542,0.0,0.0,0.5717,1.5081,3.2542,0.0,0.0,0.0,3.3959,0.0,0.0,0.0,1.2532,2.3529,1.5453,0.2122,0.0,0.5826,0.0,0.3031,1.1383,0.0,0.0,0.0,0.0,0.0,4.318,0.0,0.0,0.6388,1.6549,0.0,0.0,0.0,0.0,0.0,0.0,0.2742,0.0,0.0,0.0,0.0,2.0607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR2143999,9.6285,10.4826,2.4638,9.6163,10.2743,3.3811,7.9471,8.0609,5.989,9.177,7.0109,0.0,8.1334,8.1776,7.5279,8.5624,7.1338,8.3808,8.5884,7.8161,4.5638,7.7795,6.5702,1.4834,6.1584,0.0,8.6946,4.3782,6.7056,6.5039,0.0,1.9275,4.0563,1.771,5.448,5.4434,4.897,4.2299,2.7321,5.5017,5.897,2.3883,5.459,0.0,4.1635,7.8807,4.9381,5.9896,0.0,3.8691,0.0,5.6246,1.539,6.7887,2.8199,6.1301,5.9762,0.0,0.4879,5.1534,1.511,0.0,2.9675,4.9474,6.9731,1.2456,2.1655,3.3077,0.0,0.0,1.3637,0.618,0.5746,4.051,5.5569,0.4991,2.9478,2.8159,0.0,2.6226,5.391,4.9849,0.0,0.0,1.6718,0.0,0.0,5.4599,0.0,7.5759,0.0,0.0,1.1813,0.0,0.0,0.0,0.0,0.0,5.7241,2.473,2.9568,4.0085,0.0,0.0,4.5477,2.4524,0.0,0.3072,1.5587,0.8087,0.0,3.4519,0.0,1.5679,0.0,0.0,0.0,2.8771,0.0,0.0,0.0,0.0,1.7703,0.3313,0.0,2.6725,0.0,0.0,0.0,2.3107,3.9219,0.0,0.0,0.0,2.0092,0.105,3.9411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5543,0.0,0.0,0.0,0.6026,3.0896,0.0,0.0,0.0,3.6613,0.0,0.4415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6108,0.0
